,Name,Last modified,Size
10911,82917099999.csv,2024-01-19 09:53,6.1M
10912,82930099999.csv,2024-01-19 10:28,2.2M
10913,82965099999.csv,2024-01-19 10:08,1.4M
10914,82970099999.csv,2024-01-19 09:52,160K
10915,82975099999.csv,2024-01-19 10:25,5.6K
10916,82976099999.csv,2024-01-19 10:30,147K
10917,82979099999.csv,2024-01-19 10:33,85K
10918,82983099999.csv,2024-01-19 10:09,546K
10919,82984099999.csv,2024-01-19 10:08,4.3M
10920,82986099999.csv,2024-01-19 10:07,864K
10921,82989099999.csv,2024-01-19 09:50,252K
10922,82990099999.csv,2024-01-19 10:09,324K
10923,82992099999.csv,2024-01-19 09:51,406K
10924,82993099999.csv,2024-01-19 09:59,6.1M
10925,82994099999.csv,2024-01-19 10:25,34K
10926,82996099999.csv,2024-01-19 10:18,281K
10927,83011099999.csv,2024-01-19 10:29,354K
10928,83033099999.csv,2024-01-19 10:05,419K
10929,83064099999.csv,2024-01-19 10:07,530K
10930,83065099999.csv,2024-01-19 10:05,687K
10931,83075099999.csv,2024-01-19 10:28,4.7M
10932,83076099999.csv,2024-01-19 10:34,327K
10933,83095099999.csv,2024-01-19 09:58,5.3M
10934,83097099999.csv,2024-01-19 10:06,326K
10935,83103099999.csv,2024-01-19 10:24,348K
10936,83111099999.csv,2024-01-19 09:51,2.5M
10937,83115099999.csv,2024-01-19 10:24,619K
10938,83117099999.csv,2024-01-19 10:29,498K
10939,83118099999.csv,2024-01-19 10:40,3.6K
10940,83179099999.csv,2024-01-19 10:08,118K
10941,83182099999.csv,2024-01-19 10:34,82K
10942,83184099999.csv,2024-01-19 10:27,296K
10943,83186099999.csv,2024-01-19 10:12,384K
10944,83190099999.csv,2024-01-19 10:38,100K
10945,83192099999.csv,2024-01-19 09:58,412K
10946,83195099999.csv,2024-01-19 10:40,341K
10947,83208099999.csv,2024-01-19 10:14,3.2M
10948,83214099999.csv,2024-01-19 09:58,65K
10949,83222099999.csv,2024-01-19 10:21,315K
10950,83228099999.csv,2024-01-19 10:35,255K
10951,83229099999.csv,2024-01-19 10:35,312K
10952,83231599999.csv,2024-01-19 10:20,2.9M
10953,83235099999.csv,2024-01-19 10:08,500K
10954,83236099999.csv,2024-01-19 10:16,211K
10955,83242099999.csv,2024-01-19 10:29,422K
10956,83248099999.csv,2024-01-19 10:22,6.4M
10957,83270099999.csv,2024-01-19 10:16,394K
10958,83286099999.csv,2024-01-19 10:37,112K
10959,83288099999.csv,2024-01-19 09:47,625K
10960,83292099999.csv,2024-01-19 10:05,175K
10961,83309099999.csv,2024-01-19 10:41,551K
10962,83319099999.csv,2024-01-19 09:47,495K
10963,83332099999.csv,2024-01-19 09:50,478K
10964,83334099999.csv,2024-01-19 09:49,347K
10965,83344099999.csv,2024-01-19 10:43,189K
10966,83349099999.csv,2024-01-19 09:47,4.0M
10967,83358099999.csv,2024-01-19 10:05,302K
10968,83359099999.csv,2024-01-19 10:29,1.8M
10969,83361099999.csv,2024-01-19 10:11,461K
10970,83362099999.csv,2024-01-19 09:49,6.0M
10971,83363099999.csv,2024-01-19 10:13,291K
10972,83364099999.csv,2024-01-19 10:41,489K
10973,83368099999.csv,2024-01-19 10:34,492K
10974,83376099999.csv,2024-01-19 09:57,113K
10975,83377099999.csv,2024-01-19 09:50,336K
10976,83378099999.csv,2024-01-19 10:14,6.3M
10977,83379099999.csv,2024-01-19 10:05,388K
10978,83384099999.csv,2024-01-19 10:42,561K
10979,83386099999.csv,2024-01-19 09:59,609K
10980,83389099999.csv,2024-01-19 09:51,3.6K
10981,83393099999.csv,2024-01-19 10:08,568K
10982,83398099999.csv,2024-01-19 10:17,83K
10983,83419099999.csv,2024-01-19 10:27,5.1M
10984,83423099999.csv,2024-01-19 10:20,562K
10985,83424099999.csv,2024-01-19 10:05,5.3M
10986,83428099999.csv,2024-01-19 09:51,142K
10987,83436099999.csv,2024-01-19 10:19,5.0K
10988,83437099999.csv,2024-01-19 10:00,4.0M
10989,83441099999.csv,2024-01-19 10:19,207K
10990,83442099999.csv,2024-01-19 10:19,546K
10991,83446099999.csv,2024-01-19 09:55,331K
10992,83460099999.csv,2024-01-19 10:16,6.1M
10993,83464099999.csv,2024-01-19 10:38,211K
10994,83470099999.csv,2024-01-19 09:58,575K
10995,83479099999.csv,2024-01-19 10:36,261K
10996,83488099999.csv,2024-01-19 09:48,261K
10997,83498099999.csv,2024-01-19 10:14,210K
10998,83499099999.csv,2024-01-19 10:39,606K
10999,83522099999.csv,2024-01-19 10:34,96K
11000,83525099999.csv,2024-01-19 10:08,4.9M
11001,83526099999.csv,2024-01-19 10:09,525K
11002,83550099999.csv,2024-01-19 10:42,119K
11003,83552099999.csv,2024-01-19 10:16,2.2M
11004,83554099999.csv,2024-01-19 10:15,347K
11005,83565099999.csv,2024-01-19 10:15,303K
11006,83566099999.csv,2024-01-19 10:34,1.4M
11007,83576099999.csv,2024-01-19 10:19,3.9M
11008,83579099999.csv,2024-01-19 10:36,587K
11009,83583099999.csv,2024-01-19 09:53,5.1M
11010,83587099999.csv,2024-01-19 09:47,5.0M
11011,83588099999.csv,2024-01-19 10:13,3.1M
11012,83589099999.csv,2024-01-19 09:58,295K
11013,83592099999.csv,2024-01-19 10:36,552K
11014,83595099999.csv,2024-01-19 10:41,3.6K
11015,83612099999.csv,2024-01-19 09:47,6.1M
11016,83616099999.csv,2024-01-19 10:08,716K
11017,83623099999.csv,2024-01-19 10:20,172K
11018,83630099999.csv,2024-01-19 10:24,529K
11019,83635099999.csv,2024-01-19 09:49,108K
11020,83639099999.csv,2024-01-19 09:58,391K
11021,83644099999.csv,2024-01-19 10:44,1.8M
11022,83648099999.csv,2024-01-19 10:14,188K
11023,83649099999.csv,2024-01-19 10:33,6.0M
11024,83650099999.csv,2024-01-19 10:14,592K
11025,83652099999.csv,2024-01-19 09:54,5.1M
11026,83669099999.csv,2024-01-19 10:44,420K
11027,83671099999.csv,2024-01-19 10:37,3.8M
11028,83672499999.csv,2024-01-19 10:24,2.1M
11029,83672699999.csv,2024-01-19 10:21,1.6M
11030,83672899999.csv,2024-01-19 10:16,1.5M
11031,83676099999.csv,2024-01-19 10:43,155K
11032,83683099999.csv,2024-01-19 10:26,248K
11033,83687099999.csv,2024-01-19 10:22,525K
11034,83689099999.csv,2024-01-19 10:42,2.9M
11035,83692099999.csv,2024-01-19 10:28,585K
11036,83695099999.csv,2024-01-19 09:51,361K
11037,83698099999.csv,2024-01-19 10:14,2.8M
11038,83700099999.csv,2024-01-19 10:44,635K
11039,83703099999.csv,2024-01-19 10:02,1.9M
11040,83708099999.csv,2024-01-19 10:36,3.1M
11041,83716099999.csv,2024-01-19 09:48,4.3M
11042,83718099999.csv,2024-01-19 09:48,342K
11043,83721099999.csv,2024-01-19 09:47,5.2M
11044,83722099999.csv,2024-01-19 10:01,3.1M
11045,83726099999.csv,2024-01-19 10:06,87K
11046,83736099999.csv,2024-01-19 10:01,197K
11047,83738099999.csv,2024-01-19 10:40,183K
11048,83741099999.csv,2024-01-19 10:38,4.3M
11049,83746099999.csv,2024-01-19 10:32,6.1M
11050,83748099999.csv,2024-01-19 10:08,3.0M
11051,83749099999.csv,2024-01-19 10:34,686K
11052,83755099999.csv,2024-01-19 09:48,4.3M
11053,83759099999.csv,2024-01-19 10:43,2.8M
11054,83766099999.csv,2024-01-19 10:00,359K
11055,83767099999.csv,2024-01-19 10:19,3.9M
11056,83768099999.csv,2024-01-19 10:06,5.1M
11057,83778099999.csv,2024-01-19 10:43,3.2M
11058,83779099999.csv,2024-01-19 09:49,3.7M
11059,83780099999.csv,2024-01-19 10:08,7.3M
11060,83781099999.csv,2024-01-19 10:05,150K
11061,83784099999.csv,2024-01-19 10:23,3.0M
11062,83809399999.csv,2024-01-19 09:56,3.9M
11063,83811099999.csv,2024-01-19 10:12,188K
11064,83813099999.csv,2024-01-19 10:24,163K
11065,83818099999.csv,2024-01-19 10:35,2.0M
11066,83825099999.csv,2024-01-19 10:43,589K
11067,83827099999.csv,2024-01-19 10:00,6.3M
11068,83829099999.csv,2024-01-19 10:19,662K
11069,83836099999.csv,2024-01-19 09:56,586K
11070,83840099999.csv,2024-01-19 10:17,6.2M
11071,83842099999.csv,2024-01-19 10:21,3.0M
11072,83844099999.csv,2024-01-19 10:18,671K
11073,83851099999.csv,2024-01-19 09:48,261K
11074,83881099999.csv,2024-01-19 10:44,3.6K
11075,83883099999.csv,2024-01-19 10:03,2.8M
11076,83899099999.csv,2024-01-19 10:19,6.1M
11077,83905099999.csv,2024-01-19 09:57,470K
11078,83907099999.csv,2024-01-19 09:59,591K
11079,83912099999.csv,2024-01-19 10:14,285K
11080,83914099999.csv,2024-01-19 10:03,548K
11081,83916099999.csv,2024-01-19 10:43,510K
11082,83919099999.csv,2024-01-19 10:30,479K
11083,83925099999.csv,2024-01-19 10:30,491K
11084,83926099999.csv,2024-01-19 09:53,558K
11085,83928099999.csv,2024-01-19 10:25,519K
11086,83936099999.csv,2024-01-19 10:00,585K
11087,83937099999.csv,2024-01-19 10:30,4.2M
11088,83942099999.csv,2024-01-19 10:34,1.7M
11089,83948099999.csv,2024-01-19 09:47,179K
11090,83952099999.csv,2024-01-19 09:52,674K
11091,83964099999.csv,2024-01-19 10:12,211K
11092,83967099999.csv,2024-01-19 10:04,3.9M
11093,83970099999.csv,2024-01-19 10:23,465K
11094,83971099999.csv,2024-01-19 10:19,6.2M
11095,83980099999.csv,2024-01-19 10:19,501K
11096,83981099999.csv,2024-01-19 10:16,6.7M
11097,83985099999.csv,2024-01-19 10:10,1.9M
11098,83997099999.csv,2024-01-19 09:51,344K
11099,83998099999.csv,2024-01-19 10:43,391K
11100,84001099999.csv,2024-01-19 09:55,1.9M
11101,84006099999.csv,2024-01-19 10:27,3.0M
11102,84008099999.csv,2024-01-19 10:11,2.0M
11103,84010099999.csv,2024-01-19 10:13,160K
11104,84025099999.csv,2024-01-19 10:27,2.4M
11105,84026099999.csv,2024-01-19 10:44,2.0M
11106,84027099999.csv,2024-01-19 09:57,1.3M
11107,84036099999.csv,2024-01-19 10:35,467K
11108,84045099999.csv,2024-01-19 10:37,152K
11109,84050099999.csv,2024-01-19 10:27,737K
11110,84056099999.csv,2024-01-19 10:25,484K
11111,84063099999.csv,2024-01-19 10:16,3.6K
11112,84072099999.csv,2024-01-19 10:02,139K
11113,84072599999.csv,2024-01-19 09:47,5.3M
11114,84075099999.csv,2024-01-19 10:10,522K
11115,84076099999.csv,2024-01-19 10:12,690K
11116,84088099999.csv,2024-01-19 10:36,701K
11117,84100099999.csv,2024-01-19 10:26,2.5M
11118,84105099999.csv,2024-01-19 09:48,445K
11119,84117099999.csv,2024-01-19 10:42,4.6M
11120,84123099999.csv,2024-01-19 10:43,4.7M
11121,84132099999.csv,2024-01-19 10:29,404K
11122,84135099999.csv,2024-01-19 09:52,320K
11123,84137099999.csv,2024-01-19 10:35,3.6K
11124,84140099999.csv,2024-01-19 10:28,444K
11125,84143099999.csv,2024-01-19 10:37,657K
11126,84147099999.csv,2024-01-19 10:04,1.1M
11127,84160099999.csv,2024-01-19 10:36,555K
11128,84163099999.csv,2024-01-19 10:12,3.6K
11129,84176099999.csv,2024-01-19 10:13,1.2M
11130,84179099999.csv,2024-01-19 10:19,171K
11131,84200099999.csv,2024-01-19 10:34,2.8M
11132,84202099999.csv,2024-01-19 10:24,88K
11133,84203099999.csv,2024-01-19 10:17,5.9M
11134,84204099999.csv,2024-01-19 09:47,4.2K
11135,84214099999.csv,2024-01-19 10:44,3.7K
11136,84217099999.csv,2024-01-19 10:34,2.5M
11137,84226099999.csv,2024-01-19 10:08,366K
11138,84235099999.csv,2024-01-19 10:45,3.6K
11139,84239099999.csv,2024-01-19 10:34,4.8M
11140,84240099999.csv,2024-01-19 10:21,4.7K
11141,84252099999.csv,2024-01-19 10:15,3.6K
11142,84265099999.csv,2024-01-19 10:35,2.3M
11143,84270099999.csv,2024-01-19 10:16,389K
11144,84370099999.csv,2024-01-19 09:49,2.4M
11145,84377099999.csv,2024-01-19 10:21,6.9M
11146,84390099999.csv,2024-01-19 10:19,2.6M
11147,84401099999.csv,2024-01-19 10:06,838K
11148,84410099999.csv,2024-01-19 10:19,47K
11149,84425099999.csv,2024-01-19 10:14,2.4M
11150,84440099999.csv,2024-01-19 10:34,8.6K
11151,84444099999.csv,2024-01-19 10:27,1.3M
11152,84452099999.csv,2024-01-19 10:24,3.4M
11153,84455099999.csv,2024-01-19 10:35,4.0M
11154,84472099999.csv,2024-01-19 09:53,4.7M
11155,84474099999.csv,2024-01-19 10:02,1.4M
11156,84501099999.csv,2024-01-19 10:07,3.8M
11157,84515099999.csv,2024-01-19 10:31,3.8M
11158,84531099999.csv,2024-01-19 10:42,1.4M
11159,84534099999.csv,2024-01-19 10:08,1.5M
11160,84542099999.csv,2024-01-19 10:02,363K
11161,84564099999.csv,2024-01-19 10:37,1.9M
11162,84580099999.csv,2024-01-19 10:16,19K
11163,84593099999.csv,2024-01-19 10:21,39K
11164,84600099999.csv,2024-01-19 10:36,3.6M
11165,84623199999.csv,2024-01-19 10:39,29K
11166,84628099999.csv,2024-01-19 10:25,6.2M
11167,84658099999.csv,2024-01-19 10:03,2.1M
11168,84673099999.csv,2024-01-19 10:08,2.9M
11169,84686099999.csv,2024-01-19 10:42,7.6M
11170,84688099999.csv,2024-01-19 10:02,1.6M
11171,84691099999.csv,2024-01-19 10:05,5.9M
11172,84720099999.csv,2024-01-19 10:19,558K
11173,84735099999.csv,2024-01-19 10:23,1.5M
11174,84746199999.csv,2024-01-19 09:54,3.7M
11175,84752099999.csv,2024-01-19 09:48,3.9M
11176,84761099999.csv,2024-01-19 09:54,3.6M
11177,84773099999.csv,2024-01-19 09:53,1.8M
11178,84782099999.csv,2024-01-19 10:30,2.4M
11179,85033599999.csv,2024-01-19 10:19,25K
11180,85041099999.csv,2024-01-19 10:14,2.6M
11181,85043099999.csv,2024-01-19 10:18,3.3M
11182,85104099999.csv,2024-01-19 10:00,2.3M
11183,85109099999.csv,2024-01-19 10:13,280K
11184,85114099999.csv,2024-01-19 10:39,2.8M
11185,85116099999.csv,2024-01-19 10:12,228K
11186,85123099999.csv,2024-01-19 10:39,3.1M
11187,85139099999.csv,2024-01-19 10:13,740K
11188,85140099999.csv,2024-01-19 10:36,2.2M
11189,85141099999.csv,2024-01-19 10:07,2.4M
11190,85151099999.csv,2024-01-19 10:37,294K
11191,85151599999.csv,2024-01-19 10:23,3.6K
11192,85152099999.csv,2024-01-19 10:28,646K
11193,85153099999.csv,2024-01-19 10:26,506K
11194,85154099999.csv,2024-01-19 09:48,3.5M
11195,85175099999.csv,2024-01-19 10:32,655K
11196,85195099999.csv,2024-01-19 10:33,688K
11197,85196099999.csv,2024-01-19 10:12,2.8M
11198,85201099999.csv,2024-01-19 10:19,6.1M
11199,85207099999.csv,2024-01-19 10:16,2.2M
11200,85210099999.csv,2024-01-19 10:17,686K
11201,85223099999.csv,2024-01-19 10:22,5.9M
11202,85242099999.csv,2024-01-19 10:35,1.8M
11203,85244099999.csv,2024-01-19 10:40,6.0M
11204,85245099999.csv,2024-01-19 09:47,3.2M
11205,85247099999.csv,2024-01-19 09:54,1.1M
11206,85264099999.csv,2024-01-19 10:25,705K
11207,85268099999.csv,2024-01-19 09:50,3.0M
11208,85289099999.csv,2024-01-19 10:28,2.1M
11209,85293099999.csv,2024-01-19 10:09,1.0M
11210,85312099999.csv,2024-01-19 10:25,3.6K
11211,85315099999.csv,2024-01-19 10:21,2.9M
11212,85345099999.csv,2024-01-19 10:17,1.2M
11213,85364099999.csv,2024-01-19 10:16,3.1M
11214,85365099999.csv,2024-01-19 10:04,1.4M
11215,85394099999.csv,2024-01-19 09:48,5.1K
11216,85405099999.csv,2024-01-19 10:16,1.5M
11217,85406099999.csv,2024-01-19 10:20,4.5M
11218,85418099999.csv,2024-01-19 09:57,4.7M
11219,85432099999.csv,2024-01-19 10:26,1.4M
11220,85442099999.csv,2024-01-19 10:01,5.0M
11221,85452099999.csv,2024-01-19 10:13,5.3K
11222,85459099999.csv,2024-01-19 10:33,2.2M
11223,85459599999.csv,2024-01-19 09:52,4.5M
11224,85464099999.csv,2024-01-19 09:53,4.8K
11225,85467099999.csv,2024-01-19 09:56,1.5M
11226,85469099999.csv,2024-01-19 10:00,4.7M
11227,85488099999.csv,2024-01-19 10:34,4.5M
11228,85500199999.csv,2024-01-19 10:05,5.7K
11229,85508199999.csv,2024-01-19 10:19,774K
11230,85558099999.csv,2024-01-19 10:35,6.4K
11231,85561099999.csv,2024-01-19 10:37,6.3K
11232,85574099999.csv,2024-01-19 10:34,6.2M
11233,85577099999.csv,2024-01-19 10:44,1.5M
11234,85585099999.csv,2024-01-19 10:17,2.0M
11235,85586099999.csv,2024-01-19 09:56,1.5M
11236,85629099999.csv,2024-01-19 10:27,3.2M
11237,85631099999.csv,2024-01-19 10:18,1.1M
11238,85672099999.csv,2024-01-19 10:20,3.6M
11239,85682099999.csv,2024-01-19 10:18,4.7M
11240,85703099999.csv,2024-01-19 10:37,875K
11241,85732199999.csv,2024-01-19 10:29,3.6K
11242,85743099999.csv,2024-01-19 09:52,1.3M
11243,85744099999.csv,2024-01-19 09:52,3.7K
11244,85766099999.csv,2024-01-19 10:14,4.5M
11245,85782099999.csv,2024-01-19 09:47,1.3M
11246,85782599999.csv,2024-01-19 10:11,2.0M
11247,85799099999.csv,2024-01-19 10:40,5.2M
11248,85832099999.csv,2024-01-19 09:53,1.4M
11249,85834099999.csv,2024-01-19 09:59,6.4K
11250,85864099999.csv,2024-01-19 10:09,3.1M
11251,85874099999.csv,2024-01-19 10:30,2.7M
11252,85886099999.csv,2024-01-19 10:10,494K
11253,85889099999.csv,2024-01-19 10:19,7.0K
11254,85892099999.csv,2024-01-19 10:43,442K
11255,85896099999.csv,2024-01-19 09:51,6.0K
11256,85921099999.csv,2024-01-19 10:21,1.2M
11257,85921199999.csv,2024-01-19 10:39,3.0M
11258,85921299999.csv,2024-01-19 10:12,3.6M
11259,85930099999.csv,2024-01-19 09:47,5.9K
11260,85931199999.csv,2024-01-19 10:14,4.1K
11261,85934099999.csv,2024-01-19 10:39,5.4M
11262,85935199999.csv,2024-01-19 10:20,5.8K
11263,85968099999.csv,2024-01-19 10:19,1.4M
11264,85972099999.csv,2024-01-19 09:53,4.8K
11265,85987199999.csv,2024-01-19 10:17,18K
11266,86033099999.csv,2024-01-19 10:30,307K
11267,86033599999.csv,2024-01-19 10:10,12K
11268,86033699999.csv,2024-01-19 10:00,14K
11269,86068099999.csv,2024-01-19 09:47,1.2M
11270,86086099999.csv,2024-01-19 09:59,866K
11271,86097099999.csv,2024-01-19 10:34,954K
11272,86128099999.csv,2024-01-19 10:13,1.0M
11273,86134099999.csv,2024-01-19 10:03,1.2M
11274,86170099999.csv,2024-01-19 10:25,1.0M
11275,86185099999.csv,2024-01-19 10:13,1.3M
11276,86192099999.csv,2024-01-19 10:17,1.0M
11277,86210099999.csv,2024-01-19 10:30,880K
11278,86218099999.csv,2024-01-19 09:59,6.7M
11279,86218399999.csv,2024-01-19 10:03,6.3M
11280,86221099999.csv,2024-01-19 09:52,1.1M
11281,86233099999.csv,2024-01-19 09:57,833K
11282,86234099999.csv,2024-01-19 10:34,1.2M
11283,86246099999.csv,2024-01-19 10:42,3.7K
11284,86251099999.csv,2024-01-19 10:30,665K
11285,86255099999.csv,2024-01-19 10:08,1.1M
11286,86260099999.csv,2024-01-19 10:08,965K
11287,86268099999.csv,2024-01-19 10:14,1.2M
11288,86285099999.csv,2024-01-19 10:22,697K
11289,86297099999.csv,2024-01-19 09:59,3.8M
11290,86330099999.csv,2024-01-19 10:12,2.6M
11291,86350099999.csv,2024-01-19 09:51,3.6M
11292,86360099999.csv,2024-01-19 10:23,4.9M
11293,86440099999.csv,2024-01-19 09:53,2.5M
11294,86490099999.csv,2024-01-19 10:01,4.6M
11295,86530099999.csv,2024-01-19 09:54,3.6M
11296,86545099999.csv,2024-01-19 10:09,1.9M
11297,86550199999.csv,2024-01-19 10:11,2.2M
11298,86560099999.csv,2024-01-19 10:33,4.1M
11299,86565099999.csv,2024-01-19 10:30,4.5M
11300,86575099999.csv,2024-01-19 10:44,4.9M
11301,86580099999.csv,2024-01-19 10:23,9.1M
11302,86582399999.csv,2024-01-19 10:15,5.1M
11303,86585099999.csv,2024-01-19 09:57,4.4M
11304,86586099999.csv,2024-01-19 10:15,4.1M
11305,86595099999.csv,2024-01-19 10:34,2.5M
11306,86607099999.csv,2024-01-19 10:34,3.5M
11307,86611099999.csv,2024-01-19 09:57,3.5M
11308,86612099999.csv,2024-01-19 10:06,2.2M
11309,86613099999.csv,2024-01-19 10:04,3.6M
11310,86614099999.csv,2024-01-19 10:15,3.8M
11311,86615099999.csv,2024-01-19 10:24,954K
11312,86616099999.csv,2024-01-19 10:44,3.7M
11313,86618099999.csv,2024-01-19 10:06,393K
11314,86622099999.csv,2024-01-19 10:26,1.8M
11315,86624099999.csv,2024-01-19 10:25,3.8M
11316,86628099999.csv,2024-01-19 09:57,2.2M
11317,86629099999.csv,2024-01-19 10:44,1.3M
11318,86630099999.csv,2024-01-19 10:19,1.2M
11319,86632099999.csv,2024-01-19 10:37,3.3M
11320,86633099999.csv,2024-01-19 09:49,19K
11321,86634099999.csv,2024-01-19 10:40,3.0M
11322,86635099999.csv,2024-01-19 10:43,3.7M
11323,86637099999.csv,2024-01-19 09:56,1.7M
11324,86638099999.csv,2024-01-19 10:39,3.5M
11325,86639099999.csv,2024-01-19 10:12,922K
11326,86642099999.csv,2024-01-19 10:19,3.7M
11327,86649099999.csv,2024-01-19 10:36,1.5M
11328,86650099999.csv,2024-01-19 09:47,1.7M
11329,86652099999.csv,2024-01-19 10:15,2.7M
11330,86653099999.csv,2024-01-19 10:23,1.8M
11331,86654099999.csv,2024-01-19 10:33,2.5M
11332,86655099999.csv,2024-01-19 10:44,2.5M
11333,86656099999.csv,2024-01-19 10:15,2.2M
11334,86657099999.csv,2024-01-19 10:23,682K
11335,86658099999.csv,2024-01-19 10:05,1.2M
11336,86661099999.csv,2024-01-19 10:25,164K
11337,86662099999.csv,2024-01-19 09:53,795K
11338,86666099999.csv,2024-01-19 10:08,164K
11339,86670099999.csv,2024-01-19 10:11,4.0K
11340,86671099999.csv,2024-01-19 10:44,1.6M
11341,86672099999.csv,2024-01-19 09:59,827K
11342,86673099999.csv,2024-01-19 10:36,4.0K
11343,86674099999.csv,2024-01-19 09:47,3.8M
11344,86675099999.csv,2024-01-19 10:35,3.8M
11345,86676099999.csv,2024-01-19 10:09,4.0K
11346,86677099999.csv,2024-01-19 09:58,1.3M
11347,86678099999.csv,2024-01-19 10:08,3.5M
11348,86686099999.csv,2024-01-19 10:36,678K
11349,86689099999.csv,2024-01-19 10:12,3.7M
11350,86691099999.csv,2024-01-19 09:52,3.4M
11351,86692099999.csv,2024-01-19 10:06,3.8M
11352,86693099999.csv,2024-01-19 10:31,3.6M
11353,86694099999.csv,2024-01-19 10:09,3.1M
11354,86696099999.csv,2024-01-19 10:42,3.6M
11355,86697099999.csv,2024-01-19 10:27,1.0M
11356,86699099999.csv,2024-01-19 10:05,3.1M
11357,86704099999.csv,2024-01-19 10:16,3.9M
11358,86705099999.csv,2024-01-19 10:19,1.5M
11359,86707099999.csv,2024-01-19 10:42,3.8M
11360,86709099999.csv,2024-01-19 10:07,1.1M
11361,86712099999.csv,2024-01-19 10:42,3.6M
11362,86713099999.csv,2024-01-19 10:15,2.7M
11363,86715099999.csv,2024-01-19 10:34,3.9M
11364,86716099999.csv,2024-01-19 10:17,3.8M
11365,86718099999.csv,2024-01-19 10:19,1.6M
11366,86719099999.csv,2024-01-19 10:25,3.5M
11367,86720099999.csv,2024-01-19 10:38,3.8M
11368,86721099999.csv,2024-01-19 10:25,4.0M
11369,86722099999.csv,2024-01-19 10:13,3.8M
11370,86723099999.csv,2024-01-19 09:50,729K
11371,86724099999.csv,2024-01-19 10:31,4.0K
11372,86728099999.csv,2024-01-19 10:42,3.5M
11373,86729099999.csv,2024-01-19 09:52,1.6M
11374,86730099999.csv,2024-01-19 10:26,2.6M
11375,86732099999.csv,2024-01-19 09:54,3.7M
11376,86734099999.csv,2024-01-19 10:22,3.8M
11377,86735099999.csv,2024-01-19 10:43,3.2M
11378,86736099999.csv,2024-01-19 10:42,3.8M
11379,86737099999.csv,2024-01-19 10:36,3.8M
11380,86738099999.csv,2024-01-19 10:21,3.6M
11381,86739099999.csv,2024-01-19 10:12,3.9M
11382,86740099999.csv,2024-01-19 10:32,3.9M
11383,86741099999.csv,2024-01-19 10:40,3.7M
11384,86742099999.csv,2024-01-19 09:55,1.6M
11385,86743099999.csv,2024-01-19 10:40,3.8M
11386,86744099999.csv,2024-01-19 09:48,113K
11387,86750099999.csv,2024-01-19 10:43,3.8M
11388,86751099999.csv,2024-01-19 10:06,2.9M
11389,86752099999.csv,2024-01-19 10:08,3.8M
11390,86753099999.csv,2024-01-19 10:01,2.0M
11391,86755099999.csv,2024-01-19 10:42,3.1M
11392,86756099999.csv,2024-01-19 10:43,3.8M
11393,86757099999.csv,2024-01-19 10:26,554K
11394,86758099999.csv,2024-01-19 10:37,3.5M
11395,86759099999.csv,2024-01-19 10:11,3.6M
11396,86761099999.csv,2024-01-19 09:48,1.1M
11397,86762099999.csv,2024-01-19 10:42,2.6M
11398,86763099999.csv,2024-01-19 10:37,735K
11399,86767099999.csv,2024-01-19 10:21,3.1M
11400,86770099999.csv,2024-01-19 10:32,3.7M
11401,86772099999.csv,2024-01-19 09:55,805K
11402,86773099999.csv,2024-01-19 10:18,2.4M
11403,86774099999.csv,2024-01-19 10:14,1.8M
